iter,D_sim
0,0.112827
0,0.126364
0,0.141525
0,0.158506
0,0.177523
0,0.198822
0,0.222677
0,0.249393
0,0.279314
0,0.312825
0,0.350356
0,0.39239
0,0.439466
0,0.492189
0,0.551237
0,0.617367
0,0.69143
0,0.774376
0,0.867271
0,0.971307
0,1.08782
0,1.21831
0,1.36444
0,1.52809
0,1.71137
0,1.91661
0,2.14646
0,2.40386
0,2.6921
0,3.01488
0,3.37633
0,3.78107
0,4.23428
0,4.74175
0,5.30996
0,5.94616
0,6.65846
0,7.45594
0,8.34873
0,9.34728
0,10.4574
0,11.6748
0,12.9743
0,14.3184
0,15.6561
0,16.9287
0,18.0738
0,19.0329
0,19.7574
0,20.2213
0,20.4278
0,20.3998
0,20.1683
0,19.7675
0,19.2315
0,18.5942
0,17.8851
0,17.1287
0,16.3456
0,15.5528
0,14.7641
0,13.9892
0,13.2351
0,12.5075
0,11.8109
0,11.1481
0,10.5204
0,9.92836
0,9.37162
0,8.8491
0,8.35886
0,7.89604
0,7.45945
0,7.04946
0,6.66683
0,6.31213
0,5.98565
0,5.68584
0,5.41412
0,5.16961
0,4.95022
0,4.75343
0,4.57663
0,4.41747
0,4.27472
0,4.14679
0,4.03211
0,3.92903
0,3.83715
0,3.75382
0,3.6794
0,3.61354
0,3.55762
0,3.51324
0,3.48228
0,3.46557
0,3.46631
0,3.48493
0,3.52133
0,3.57408
0,3.6417
0,3.72251
0,3.81487
0,3.91824
0,4.03325
0,4.16267
0,4.30951
0,4.47696
0,4.66976
0,4.88759
1,0.133292
1,0.148755
1,0.166012
1,0.185271
1,0.206764
1,0.23075
1,0.257519
1,0.287393
1,0.320731
1,0.357938
1,0.399459
1,0.445797
1,0.49751
1,0.55522
1,0.619624
1,0.691497
1,0.771706
1,0.861216
1,0.961106
1,1.07258
1,1.19698
1,1.3358
1,1.49071
1,1.66359
1,1.8565
1,2.07178
1,2.312
1,2.58005
1,2.87916
1,3.21291
1,3.58532
1,4.00085
1,4.46449
1,4.98178
1,5.55893
1,6.20284
1,6.9212
1,7.7226
1,8.61658
1,9.61293
1,10.7168
1,11.9235
1,13.2083
1,14.534
1,15.851
1,17.1023
1,18.2272
1,19.1693
1,19.8817
1,20.3392
1,20.5445
1,20.519
1,20.2926
1,19.898
1,19.3684
1,18.7364
1,18.0312
1,17.2767
1,16.4934
1,15.6981
1,14.9049
1,14.1236
1,13.3614
1,12.6244
1,11.9171
1,11.2427
1,10.6027
1,9.99786
1,9.42803
1,8.89235
1,8.3891
1,7.91389
1,7.46556
1,7.04437
1,6.6509
1,6.28558
1,5.94854
1,5.63828
1,5.35593
1,5.10058
1,4.87022
1,4.66245
1,4.47479
1,4.30499
1,4.15178
1,4.01358
1,3.88886
1,3.776
1,3.6745
1,3.58191
1,3.4984
1,3.42353
1,3.3584
1,3.30424
1,3.26261
1,3.23413
1,3.22144
1,3.22484
1,3.24416
1,3.2781
1,3.32529
1,3.38422
1,3.45339
1,3.53222
1,3.62111
1,3.72226
1,3.83808
1,3.97112
1,4.12519
1,4.29998
2,0.112228
2,0.125686
2,0.140758
2,0.157638
2,0.176541
2,0.197712
2,0.221421
2,0.247973
2,0.277709
2,0.31101
2,0.348304
2,0.39007
2,0.436844
2,0.489226
2,0.547888
2,0.613583
2,0.687155
2,0.769546
2,0.861814
2,0.965143
2,1.08086
2,1.21044
2,1.35556
2,1.51806
2,1.70004
2,1.90383
2,2.13203
2,2.38757
2,2.67371
2,2.99412
2,3.3529
2,3.75462
2,4.20443
2,4.70807
2,5.27196
2,5.90329
2,6.6101
2,7.40139
2,8.28721
