beta,permeability,xi,init_days,delay,value
0.0340067,0.838831,0.0556951,0.668185,17.7981,10.3024
0.033622,0.888616,0.0674843,0.552487,17.7855,10.3035
0.0335779,0.893184,0.0692003,0.0248616,17.7996,10.3036
0.0336589,0.890629,0.0649727,0.873003,17.6059,10.3041
0.0338122,0.881016,0.0587125,0.750244,17.6033,10.3041
0.033459,0.912769,0.0731181,0.809161,17.88,10.3043
0.0331058,0.992627,0.107302,0.127416,19.7911,10.3043
0.0335606,0.930677,0.0635396,0.035178,17.9396,10.3043
0.0338463,0.883288,0.0517259,0.150422,16.3394,10.3045
0.0339634,0.853253,0.0555412,0.0899196,17.6559,10.3046
0.033658,0.926658,0.0538269,0.125892,16.2109,10.3048
0.0335262,0.910733,0.0690716,0.300267,17.9015,10.3048
0.0336688,0.908136,0.0616859,0.223725,17.7208,10.3049
0.0336671,0.88709,0.0648246,0.0653661,17.6186,10.305
0.0339755,0.836453,0.0522749,0.634287,16.4593,10.3051
0.0339458,0.853269,0.0514584,0.455485,16.6628,10.3052
0.0333744,0.982918,0.0652573,0.401725,17.2336,10.3052
0.0336091,0.943114,0.0540718,0.449725,16.0216,10.3053
0.033115,0.983934,0.0948474,0.948155,18.3089,10.3054
0.0342067,0.789227,0.0530978,0.827726,17.0162,10.3054
0.0339252,0.849537,0.0526546,0.754713,16.1571,10.3054
0.0332524,0.968952,0.0854407,0.705,18.0518,10.3055
0.0335425,0.908358,0.0760485,0.851957,18.0729,10.3055
0.034068,0.814845,0.0511875,0.532379,16.7021,10.3056
0.0337474,0.890183,0.0599556,0.264469,17.5274,10.3057
0.0336781,0.913274,0.0547022,0.122919,16.7808,10.3058
0.0336602,0.882197,0.0659264,0.738022,17.6953,10.3058
0.0332533,0.977984,0.0829261,0.6471,18.3939,10.3059
0.0337697,0.888527,0.0598236,0.626363,17.7793,10.306
0.0337391,0.8939,0.0605031,0.0696138,17.2103,10.306
0.0332934,0.968033,0.0825595,0.0900263,18.6917,10.3061
0.0330616,0.995846,0.0968581,0.305169,18.8995,10.3061
0.0332661,0.998193,0.0691019,0.10199,17.9442,10.3061
0.0335401,0.906079,0.0765747,0.714587,18.4978,10.3062
0.0331255,0.992892,0.0911656,0.869722,18.016,10.3063
0.0337303,0.86912,0.0640958,0.64208,17.42,10.3063
0.0338334,0.86948,0.0538989,0.537776,16.4448,10.3063
0.0336003,0.929206,0.0621109,0.998334,17.2496,10.3063
0.0331417,0.985173,0.105955,0.633489,19.0015,10.3064
0.0333512,0.923896,0.0881394,0.307351,18.3004,10.3064
0.0339488,0.82123,0.0601111,0.562707,17.3175,10.3064
0.0335349,0.911283,0.0758449,0.864906,18.1616,10.3064
0.0333885,0.944874,0.0714739,0.79287,17.7119,10.3065
0.0331978,0.969142,0.103791,0.995802,19.7982,10.3065
0.0338327,0.896144,0.0505093,0.422874,16.8983,10.3065
0.0333102,0.946981,0.0856653,0.746247,18.693,10.3065
0.0331728,0.976767,0.0917756,0.0528515,18.3567,10.3066
0.0341333,0.795315,0.0512648,0.383285,16.7646,10.3067
0.0334827,0.928663,0.068217,0.484468,17.4291,10.3067
0.0335102,0.9569,0.062048,0.182417,17.5413,10.3067
0.0332742,0.952546,0.0777803,0.451304,17.2763,10.3068
0.0332473,0.965396,0.0878298,0.582891,18.8606,10.3068
0.0337546,0.924646,0.0509529,0.845986,16.7741,10.3068
0.0334391,0.91778,0.0816872,0.912411,18.76,10.3068
0.0333766,0.93827,0.0831564,0.0344118,18.9024,10.3068
0.0338636,0.861566,0.053725,0.782336,16.2153,10.3068
