mean,variance
0.000191845,2.05838e-09
0.000307888,2.04952e-09
0.000412381,2.63272e-09
0.00051972,3.52955e-09
0.000637117,4.73089e-09
0.00076901,6.30122e-09
0.000918915,8.34328e-09
0.00109023,1.09962e-08
0.0012866,1.44432e-08
0.00151213,1.8924e-08
0.0017715,2.47523e-08
0.00207012,3.23378e-08
0.0024142,4.22163e-08
0.00281095,5.50883e-08
0.00326868,7.18697e-08
0.003797,9.37586e-08
0.00440703,1.22322e-07
0.00511162,1.5961e-07
0.00592562,2.08307e-07
0.00686028,2.71368e-07
0.00793016,3.52634e-07
0.00915277,4.57036e-07
0.0105493,5.90987e-07
0.0121475,7.63215e-07
0.0139819,9.85535e-07
0.0160933,1.27372e-06
0.0185317,1.64924e-06
0.0213533,2.14023e-06
0.02462,2.78317e-06
0.0284019,3.6257e-06
0.03278,4.73027e-06
0.0378473,6.17893e-06
0.0437116,8.07947e-06
0.0504976,1.05737e-05
0.0583493,1.38481e-05
0.0674333,1.81483e-05
0.0779423,2.37978e-05
0.0900995,3.1223e-05
0.104145,4.09679e-05
0.120341,5.37242e-05
0.138987,7.03876e-05
0.160425,9.2114e-05
0.185047,0.000120398
0.213309,0.000157193
0.245718,0.000204997
0.282844,0.000267027
0.3253,0.00034731
0.373715,0.000450776
0.428651,0.000583079
0.490644,0.000750723
0.560375,0.000961928
0.638857,0.00122816
0.727583,0.0015662
0.828613,0.00200073
0.942696,0.00255219
1.06995,0.00323805
1.21011,0.00407275
1.36239,0.00506345
1.52503,0.0062022
1.69498,0.0074557
1.86778,0.00875859
2.0415,0.0100717
2.21542,0.0113727
2.38943,0.0126516
2.56369,0.0139059
2.73838,0.0151362
2.91364,0.0163437
3.08975,0.017535
3.26654,0.0187077
3.44415,0.0198671
3.62267,0.0210187
3.80185,0.0221605
3.98175,0.0232981
4.16281,0.0244463
4.34534,0.025617
4.53031,0.0268377
4.71829,0.0281269
4.90971,0.0294998
5.10548,0.0309833
5.30612,0.0325964
5.51169,0.034347
5.72211,0.0362412
5.93761,0.0382944
6.15902,0.0405382
6.3874,0.0430128
6.62312,0.0457423
6.86696,0.0487649
7.12005,0.0521319
7.38409,0.055917
7.66098,0.0602065
7.95347,0.0651239
8.2647,0.0708201
8.59988,0.0775403
8.96426,0.0855691
9.36345,0.0952581
9.80309,0.107028
10.2884,0.121364
10.8237,0.138812
11.4131,0.159995
12.0596,0.185579
12.766,0.216332
13.5351,0.253106
14.3695,0.296856
15.2731,0.348765
16.2503,0.410219
17.3059,0.482835
18.4457,0.568561
19.6758,0.669686
21.0037,0.788987
22.4377,0.929808
