mean,variance
0.0308459,5.19783e-05
0.0345588,6.32118e-05
0.0387191,7.68384e-05
0.0433807,9.33591e-05
0.0486041,0.000113377
0.0544571,0.000137619
0.0610158,0.000166957
0.0683652,0.000202443
0.0766008,0.000245334
0.0858297,0.000297143
0.0961717,0.00035968
0.107761,0.000435112
0.120749,0.000526028
0.135304,0.000635523
0.151616,0.000767286
0.169896,0.000925712
0.190382,0.00111603
0.213342,0.00134445
0.239074,0.00161833
0.267905,0.00194632
0.300171,0.00233816
0.336229,0.00280503
0.376367,0.00335814
0.42089,0.00400978
0.470322,0.0047765
0.525341,0.0056793
0.586792,0.00674461
0.655591,0.00800332
0.732798,0.0094927
0.819532,0.0112552
0.91697,0.0133388
1.0264,0.0157979
1.14925,0.0186948
1.28713,0.0221006
1.44182,0.0260963
1.61536,0.0307742
1.81,0.0362386
2.02828,0.0426071
2.27306,0.0500118
2.54432,0.0584823
2.83924,0.0679139
3.15609,0.0781928
3.49453,0.0892259
3.85488,0.100927
4.23629,0.113143
4.63654,0.125639
5.06032,0.138458
5.51189,0.151637
5.991,0.165008
6.49341,0.178201
7.01158,0.190674
7.53802,0.201886
8.06303,0.211229
8.57816,0.218218
9.07205,0.222351
9.53204,0.22322
9.9524,0.220863
10.331,0.21558
10.6666,0.207789
10.9623,0.198059
11.2232,0.186979
11.4566,0.175093
11.6706,0.162843
11.8715,0.150535
12.0654,0.138399
12.2548,0.126587
12.44,0.115221
12.6201,0.104426
12.7938,0.0943298
12.9602,0.0850658
13.1173,0.0767635
13.2619,0.069541
13.3938,0.0635147
13.5146,0.0587974
13.6262,0.0554991
13.7303,0.0537233
13.8281,0.0535679
13.9199,0.0551185
13.9994,0.0583557
14.0655,0.0632783
14.1202,0.0699202
14.1665,0.0783435
14.2071,0.0886196
14.2458,0.100873
14.2834,0.115172
14.3264,0.131831
14.3757,0.151011
14.4293,0.172752
14.484,0.196984
14.5425,0.22398
14.6085,0.254139
14.685,0.287913
14.7746,0.325826
14.8796,0.368475
15.0022,0.416551
15.1439,0.470798
15.306,0.532044
15.4905,0.601333
15.6986,0.679797
15.9318,0.768694
16.1902,0.869284
16.4732,0.982708
16.7794,1.11008
17.1085,1.25275
17.4594,1.41205
17.8306,1.58923
18.2206,1.78549
18.6281,2.00221
19.0534,2.24133
19.4976,2.50548
