mean,variance
0.093685,0.00440821
0.10539,0.00539319
0.118571,0.00659638
0.133413,0.00806557
0.15013,0.00985884
0.168958,0.0120467
0.190169,0.0147149
0.214065,0.0179673
0.24099,0.0219297
0.271331,0.0267546
0.305525,0.0326263
0.344065,0.0397677
0.387509,0.0484477
0.436486,0.0589907
0.491707,0.071787
0.553975,0.0873065
0.624197,0.106113
0.703396,0.128883
0.792732,0.156425
0.893512,0.189706
1.00721,0.229881
1.13551,0.278319
1.28029,0.336652
1.44368,0.406806
1.6281,0.491059
1.83615,0.592028
2.07099,0.712879
2.33536,0.856838
2.63331,1.02813
2.96959,1.23181
3.34946,1.47366
3.77867,1.76025
4.26366,2.09897
4.8117,2.49818
5.43098,2.96718
6.13077,3.51625
6.92152,4.15658
7.81509,4.90018
8.82484,5.75962
9.96388,6.74582
11.2399,7.86189
12.6545,9.10041
14.2018,10.4403
15.8771,11.8539
17.6513,13.2846
19.4912,14.6651
21.3569,15.9202
23.2108,16.9801
25.02,17.7876
26.7568,18.3023
28.3948,18.5001
29.9381,18.3901
31.3831,17.9897
32.724,17.3249
33.9559,16.4297
35.062,15.3408
36.0173,14.0986
36.7937,12.7476
37.3657,11.3359
37.7191,9.91245
37.8479,8.52356
37.7548,7.20937
37.4612,6.00171
36.9964,4.92307
36.3943,3.98682
35.6902,3.1984
34.9163,2.55706
34.1006,2.05763
33.2623,1.69188
32.4156,1.44957
31.5631,1.31851
30.7012,1.28456
29.8297,1.33285
28.9513,1.44898
28.0593,1.61649
27.146,1.81792
26.2056,2.03578
25.2417,2.25667
24.258,2.46875
23.2532,2.65945
22.2256,2.81698
21.1814,2.9359
20.1306,3.01524
19.0839,3.05698
18.0511,3.0645
17.0409,3.04222
16.0603,2.99487
15.1145,2.92669
14.2091,2.84338
13.3497,2.75076
12.54,2.65383
11.7829,2.55708
11.0794,2.46365
10.4303,2.3767
9.83613,2.29913
9.29475,2.23176
8.80285,2.17455
8.35651,2.12693
7.95117,2.08774
7.58338,2.05658
7.24955,2.0328
6.94608,2.01551
6.66973,2.00397
6.41733,1.99725
6.18593,1.99443
5.97317,1.99495
5.77777,1.9991
5.59899,2.0076
5.43663,2.02163
5.29057,2.04244
