mean,variance
0.000156912,3.68441e-10
0.000264913,3.48267e-10
0.000361386,4.30609e-10
0.000460486,5.66583e-10
0.000569237,7.51403e-10
0.000691945,9.9271e-10
0.000832031,1.30421e-09
0.000992819,1.70482e-09
0.0011779,2.21933e-09
0.00139134,2.87991e-09
0.0016378,3.72817e-09
0.00192266,4.81795e-09
0.00225218,6.21903e-09
0.00263361,8.02201e-09
0.00307534,1.03448e-08
0.00358714,1.33411e-08
0.00418033,1.72124e-08
0.00486805,2.22226e-08
0.00566554,2.87196e-08
0.00659051,3.71634e-08
0.0076635,4.81639e-08
0.00890836,6.25341e-08
0.0103528,8.13612e-08
0.0120289,1.06106e-07
0.013974,1.3874e-07
0.0162252,1.81772e-07
0.0188186,2.38329e-07
0.0217945,3.12428e-07
0.0251979,4.09245e-07
0.0290796,5.35444e-07
0.0335047,7.00058e-07
0.0385548,9.15469e-07
0.0443302,1.19878e-06
0.0509513,1.5737e-06
0.0585528,2.0723e-06
0.0672858,2.73802e-06
0.0773194,3.62956e-06
0.0888424,4.82599e-06
0.102072,6.43487e-06
0.117221,8.59435e-06
0.134474,1.14726e-05
0.153999,1.52729e-05
0.175942,2.02318e-05
0.200408,2.66106e-05
0.227462,3.46845e-05
0.257102,4.47121e-05
0.289358,5.69718e-05
0.324308,7.17742e-05
0.362093,8.949e-05
0.402754,0.000110429
0.446346,0.0001349
0.492934,0.000163211
0.542611,0.000195685
0.595444,0.000232606
0.651501,0.000274238
0.710764,0.000320701
0.773435,0.000372391
0.839701,0.000429711
0.909726,0.000493057
0.983627,0.000562767
1.06151,0.00063917
1.14347,0.000722627
1.22967,0.000813623
1.32025,0.000912764
1.41546,0.00102089
1.51542,0.00113888
1.62028,0.00126771
1.73013,0.00140858
1.84515,0.00156311
1.96556,0.00173347
2.09159,0.0019223
2.22347,0.00213285
2.36154,0.00236939
2.50624,0.00263733
2.65801,0.00294318
2.81724,0.00329462
2.98427,0.00370062
3.15948,0.00417195
3.34323,0.00472143
3.53608,0.00536486
3.73868,0.0061213
3.95187,0.00701406
4.17623,0.00806938
4.4121,0.00931712
4.65974,0.0107916
4.91929,0.0125324
5.19079,0.0145845
5.47411,0.016999
5.76891,0.0198327
6.0754,0.0231547
6.39407,0.0270463
6.72561,0.0316022
7.07071,0.0369313
7.43005,0.0431583
7.80438,0.0504258
8.19478,0.0589018
8.6028,0.0687855
9.03116,0.0803259
9.4827,0.0938153
9.95637,0.109513
10.449,0.127659
10.9562,0.14847
11.4724,0.172136
11.9915,0.198802
12.505,0.228503
13.0036,0.261168
13.4832,0.296841
13.9423,0.335633
14.3809,0.377692
14.7997,0.423184
