mean,variance
0.189264,0.0042498
0.21111,0.0050609
0.23549,0.00602193
0.2627,0.00715939
0.293068,0.0085041
0.326963,0.0100919
0.364798,0.0119644
0.407032,0.0141694
0.454179,0.0167624
0.506812,0.019807
0.565575,0.0233757
0.631182,0.0275516
0.704437,0.0324287
0.786234,0.0381134
0.877573,0.0447251
0.979573,0.052397
1.09348,0.0612769
1.2207,0.0715271
1.36279,0.0833244
1.52149,0.0968589
1.69875,0.112332
1.89676,0.129955
2.11796,0.149942
2.36505,0.172505
2.6411,0.197848
2.94951,0.226151
3.29408,0.257559
3.67906,0.292164
4.10921,0.329984
4.58973,0.370929
5.12661,0.414787
5.72654,0.461184
6.39694,0.509553
7.14592,0.559098
7.98285,0.608777
8.91814,0.657297
9.96335,0.703134
11.1314,0.744605
12.4368,0.780009
13.8926,0.80792
15.5038,0.827537
17.2595,0.838819
19.1323,0.84212
21.0876,0.837699
23.0814,0.825549
25.0613,0.804944
26.9649,0.773929
28.7295,0.729691
30.3046,0.670392
31.658,0.596983
32.7663,0.51287
33.6161,0.423786
34.2008,0.336899
34.5282,0.260614
34.6206,0.203108
34.5067,0.170279
34.2154,0.164856
33.7741,0.186584
33.2088,0.232842
32.5429,0.299378
31.7992,0.380955
30.9975,0.472041
30.1542,0.567467
29.2815,0.662881
28.3907,0.754704
27.492,0.840092
26.5958,0.916916
25.7083,0.984151
24.8303,1.04187
23.9634,1.09032
23.1088,1.12991
22.2671,1.16118
21.4394,1.18463
20.6266,1.20078
19.8307,1.21012
19.0565,1.21311
18.3084,1.21053
17.5903,1.20335
16.9049,1.19275
16.2533,1.17997
15.6351,1.16617
15.05,1.15245
14.4968,1.13968
13.9733,1.12851
13.4778,1.11935
13.0088,1.11259
12.5655,1.10852
12.1467,1.10739
11.752,1.10949
11.3784,1.11439
11.0239,1.12175
10.6878,1.13151
10.37,1.1439
10.0708,1.15931
9.79065,1.17834
9.52973,1.20152
9.29005,1.23041
9.07273,1.26633
8.87772,1.31016
8.70408,1.36234
8.55066,1.4232
8.41551,1.49249
8.29655,1.56973
8.19202,1.65453
8.10117,1.7472
8.02378,1.84848
7.96078,1.96026
7.9135,2.08503
7.88401,2.22642
7.87468,2.38892
