mean,variance
2.68318,1.10073
2.96505,1.29331
3.2767,1.51851
3.62128,1.78159
4.00229,2.08862
4.42359,2.44655
4.88947,2.86333
5.40466,3.34805
5.97441,3.91104
6.60451,4.56406
7.30138,5.32036
8.07212,6.19492
8.92458,7.20451
9.86744,8.36788
10.9103,9.70585
12.0638,11.2414
13.3397,12.9998
14.751,15.0083
16.3121,17.2966
18.0388,19.8962
19.9453,22.8345
22.0493,26.1417
24.3752,29.8563
26.948,34.014
29.7942,38.6479
32.9428,43.7864
36.4255,49.452
40.2773,55.6581
44.5366,62.4058
49.2431,69.6756
54.4296,77.4086
60.1437,85.5338
66.4353,93.9458
73.3617,102.506
81.0071,111.059
89.4497,119.389
98.7767,127.221
109.063,134.206
120.382,139.93
132.812,143.933
146.424,145.733
160.982,144.812
176.113,140.788
191.528,133.519
206.956,123.173
221.974,110.291
236.003,95.758
248.365,80.6649
258.738,65.9722
267.009,52.5306
272.971,41.0979
276.429,32.1585
277.379,25.8521
276.007,22.0669
272.609,20.5482
267.519,20.9667
261.032,22.9457
253.425,26.0924
244.952,30.0279
235.845,34.4099
226.303,38.9444
216.497,43.3858
206.572,47.5473
196.676,51.3262
186.923,54.6573
177.4,57.5105
168.173,59.8829
159.293,61.7956
150.796,63.2856
142.703,64.3943
135.019,65.1561
127.713,65.5445
120.76,65.5542
114.14,65.1949
107.839,64.4905
101.845,63.4734
96.146,62.1762
90.7296,60.6318
85.6133,58.9483
80.8066,57.2116
76.3109,55.4847
72.1215,53.8138
68.2278,52.2257
64.6162,50.7388
61.2733,49.3676
58.1822,48.1151
55.3203,46.9643
52.6652,45.8961
50.2021,44.9101
47.9044,43.9662
45.7547,43.0496
43.7389,42.1513
41.8486,41.2779
40.0828,40.4562
38.4424,39.717
36.9233,39.0722
35.5316,38.5672
34.2665,38.2229
33.1238,38.0495
32.1034,38.0717
31.2066,38.3212
30.4332,38.8264
29.7806,39.6092
29.245,40.6905
28.8229,42.096
28.5069,43.8372
28.2905,45.9317
28.1682,48.4041
28.1421,51.3198
28.1964,54.6563
