mean,variance
0.000445415,7.6887e-09
0.000699583,7.52985e-09
0.000903506,8.77075e-09
0.0011016,1.06599e-08
0.00131456,1.32307e-08
0.00155384,1.66847e-08
0.00182769,2.13169e-08
0.00214359,2.7529e-08
0.00250938,3.58644e-08
0.0029338,4.70578e-08
0.00342686,6.21012e-08
0.00400016,8.23349e-08
0.00466712,1.0957e-07
0.00544339,1.46252e-07
0.00634714,1.9569e-07
0.00739954,2.62353e-07
0.00862525,3.52289e-07
0.010053,4.73677e-07
0.0117162,6.37588e-07
0.0136538,8.59005e-07
0.0159112,1.15822e-06
0.0185413,1.56272e-06
0.0216056,2.10974e-06
0.0251761,2.84978e-06
0.0293362,3.8513e-06
0.0341835,5.20713e-06
0.0398315,7.04329e-06
0.0464124,9.53079e-06
0.0540806,1.29018e-05
0.0630155,1.74719e-05
0.0734265,2.36694e-05
0.0855574,3.2077e-05
0.0996925,4.34866e-05
0.116163,5.89755e-05
0.135354,8.00093e-05
0.157716,0.000108583
0.183773,0.000147412
0.214135,0.000200195
0.249513,0.000271971
0.290736,0.000369607
0.338769,0.000502464
0.394739,0.000683307
0.459956,0.000929547
0.535949,0.00126494
0.624496,0.00172192
0.727674,0.00234474
0.847625,0.00319055
0.98608,0.00432531
1.14473,0.00582816
1.32499,0.00778856
1.52784,0.0103
1.75415,0.0134641
2.00337,0.0173521
2.27276,0.0219582
2.55893,0.0272215
2.85764,0.0330093
3.16394,0.0391162
3.47258,0.0452815
3.77846,0.051222
4.07854,0.0567459
4.37298,0.0618364
4.66315,0.0665585
4.95104,0.0710248
5.23875,0.0753559
5.5278,0.0796408
5.81887,0.0839166
6.11199,0.088178
6.40694,0.0924063
6.703,0.0965494
6.9991,0.100537
7.2942,0.104302
7.58787,0.107821
7.87992,0.111089
8.17048,0.114123
8.4605,0.116994
8.75149,0.119805
9.04494,0.122652
9.34226,0.125619
9.64452,0.128764
9.95311,0.132161
10.2695,0.135895
10.5951,0.140026
10.9311,0.144628
11.2784,0.149736
11.6373,0.155346
12.0084,0.161484
12.3925,0.168194
12.7907,0.175557
13.2046,0.183672
13.6345,0.192566
14.0821,0.202353
14.5503,0.213292
15.043,0.225682
15.5633,0.239819
16.1144,0.255972
16.6997,0.274491
17.3243,0.295887
17.9942,0.320834
18.7175,0.350251
19.5032,0.385269
20.3621,0.427368
21.3046,0.478169
22.3416,0.539554
23.4837,0.613688
24.7429,0.703258
26.129,0.810997
27.6515,0.939951
29.3195,1.09351
31.1417,1.27543
33.1202,1.48832
