mean,variance
0.0202171,7.16482e-06
0.0226691,8.75113e-06
0.0254184,1.06847e-05
0.0285013,1.30404e-05
0.0319581,1.59092e-05
0.0358342,1.9401e-05
0.0401806,2.36492e-05
0.0450542,2.88149e-05
0.0505191,3.5093e-05
0.0566472,4.27191e-05
0.0635187,5.19775e-05
0.071224,6.32112e-05
0.0798644,7.68336e-05
0.0895532,9.3343e-05
0.100418,0.000113339
0.112601,0.000137541
0.126263,0.000166818
0.141583,0.000202207
0.158762,0.000244956
0.178026,0.000296558
0.199629,0.000358801
0.223854,0.000433824
0.251019,0.000524179
0.281483,0.000632913
0.315644,0.000763657
0.353953,0.000920733
0.396912,0.00110928
0.445087,0.00133541
0.499111,0.00160635
0.559695,0.00193069
0.627634,0.00231859
0.703823,0.00278204
0.789263,0.00333521
0.885079,0.00399483
0.992529,0.00478056
1.11303,0.00571558
1.24816,0.00682712
1.3997,0.00814717
1.56965,0.00971328
1.76024,0.0115695
1.97397,0.0137676
2.21366,0.0163683
2.482,0.0194358
2.78107,0.0230293
3.11122,0.0271793
3.4707,0.0318716
3.85568,0.0370354
4.26111,0.0425538
4.68035,0.0482538
5.10494,0.0539049
5.52515,0.0592369
5.93302,0.0640231
6.32341,0.0681199
6.69346,0.0714618
7.04197,0.0740452
7.36974,0.0759266
7.68019,0.0772231
7.97642,0.0780398
8.26099,0.078462
8.53624,0.0785626
8.804,0.0783988
9.06601,0.0780208
9.32381,0.0774723
9.57878,0.0767924
9.83214,0.0760163
10.0863,0.0751945
10.3435,0.0743745
10.606,0.0736016
10.8754,0.072914
11.152,0.0723416
11.4359,0.0719132
11.7285,0.0716767
12.0297,0.0716724
12.3407,0.0719567
12.6628,0.0725981
12.9993,0.0736919
13.3516,0.075325
13.7135,0.077501
14.0753,0.0801656
14.4319,0.0833209
14.7813,0.0870116
15.1242,0.0913281
15.4614,0.096367
15.7963,0.10228
16.1393,0.10936
16.5054,0.118033
16.9066,0.128757
17.3517,0.142007
17.8466,0.158313
18.3919,0.178147
18.986,0.201996
19.6307,0.230525
20.3271,0.264483
21.0747,0.30464
21.8724,0.351824
22.7177,0.406864
23.6164,0.47124
24.5768,0.546876
25.6101,0.636297
26.733,0.743117
27.9637,0.871881
29.3262,1.02889
30.8423,1.22176
32.534,1.45994
34.4322,1.75673
36.5694,2.12911
38.9722,2.59726
41.6664,3.18609
44.6722,3.92483
48.0198,4.85228
