beta,permeability,xi,init_days,delay,value
0.0428727,0.00146969,0.163718,13.0811,3.22237,19.6816
0.0428364,0.0047649,0.166116,13.1268,3.99381,19.7001
0.0413139,0.00679389,0.165894,16.3947,4.63146,19.715
0.0412395,0.00708377,0.16544,16.993,4.1558,19.7346
0.0412324,0.00312058,0.165813,16.5098,4.08062,19.7385
0.0416971,0.00362114,0.16556,15.302,4.73568,19.7552
0.0407941,0.0161883,0.166441,17.2534,4.45538,19.7598
0.0408161,0.005825,0.163374,17.1585,4.59531,19.7606
0.0408248,0.00144275,0.161978,17.7591,4.52324,19.7653
0.0407875,0.00329412,0.16373,17.063,4.35737,19.7653
0.0412248,0.00844133,0.165331,16.316,4.7891,19.7695
0.0408201,0.00352328,0.162083,17.9169,4.85985,19.7723
0.0428799,0.00733472,0.164432,13.174,3.85455,19.777
0.0433269,0.00208908,0.166586,12.6076,3.97382,19.7774
0.0428507,0.00735152,0.163961,13.4628,3.26955,19.7776
0.0428244,0.00716652,0.164407,13.3202,3.20409,19.7792
0.0423453,0.00478333,0.164176,14.9525,3.40996,19.7805
0.0423461,0.00353421,0.16098,14.7835,3.79679,19.7809
0.0423766,0.00245378,0.164061,14.9337,3.27647,19.7819
0.0428786,0.0101421,0.16637,13.923,3.26174,19.7917
0.0423461,0.00666342,0.166292,14.4295,3.83324,19.7921
0.0413431,0.00597387,0.165401,16.4477,4.37128,19.7929
0.0407754,0.0121063,0.163303,17.5586,4.19731,19.7939
0.0412209,0.00227411,0.164107,16.9993,4.13821,19.7953
0.0433361,0.00367283,0.166264,12.8171,3.74045,19.7982
0.040845,0.00387545,0.162203,17.7509,4.87839,19.7982
0.0422762,0.00356537,0.162346,14.4406,3.78933,19.8025
0.0407867,0.013225,0.162882,17.4225,4.91915,19.8045
0.0413526,0.00501757,0.165223,16.406,4.03391,19.8056
0.0433919,0.00402339,0.164942,12.9748,3.89041,19.8109
0.0423098,0.010683,0.165339,14.6579,3.80813,19.8145
0.0416764,0.00693559,0.165089,15.5521,4.67342,19.8151
0.0427859,0.00549604,0.16404,13.5951,3.89787,19.8205
0.0412472,0.00607858,0.160857,16.2355,4.2694,19.8208
0.042313,0.00774073,0.16019,14.6172,3.55692,19.8221
0.0422588,0.00868634,0.165707,14.2437,3.17795,19.8227
0.0433773,0.00486365,0.165048,12.675,3.84207,19.8254
0.0412073,0.00644147,0.16407,16.7123,4.18851,19.8276
0.0427633,0.00391095,0.16412,13.023,3.13633,19.8299
0.0423235,0.00252788,0.156606,14.7037,3.94524,19.8318
0.0429274,0.0055156,0.165825,13.6364,3.84572,19.8347
0.042266,0.00542949,0.161354,14.3648,3.25201,19.8399
0.0428263,0.00539125,0.161162,13.5655,3.64758,19.8402
0.0412931,0.0144354,0.165888,16.6587,4.82236,19.8437
0.0413075,0.00745896,0.162939,16.0057,4.59358,19.8493
0.0422991,0.00364128,0.15778,14.4307,3.2357,19.8516
0.0407783,0.00925416,0.160305,17.9518,4.07322,19.8572
0.0422902,0.0115853,0.161373,14.0132,3.96195,19.8593
0.0412204,0.0199141,0.165249,16.1327,4.00831,19.8595
0.0417847,0.00839057,0.165127,15.5133,4.47251,19.8599
0.0412484,0.00249302,0.158612,16.6957,4.02062,19.8601
0.0416553,0.00634864,0.165508,15.758,4.77472,19.8606
0.0407782,0.0157986,0.161964,17.4128,4.09005,19.8617
0.0428152,0.0134965,0.164815,13.8829,3.21328,19.8655
0.0407229,0.0115603,0.166053,17.8889,4.97099,19.866
0.043393,0.00604091,0.164407,12.687,3.92968,19.8664
0.0408026,0.0185726,0.16456,17.8252,4.50812,19.8729
0.0422406,0.00695506,0.165673,14.3198,4.36085,19.8733
0.0422439,0.00734061,0.162238,14.5656,3.01512,19.8743
0.0428897,0.00818071,0.162644,13.5205,3.89554,19.8784
0.0422671,0.00336025,0.15857,14.9066,3.72747,19.8789
0.0422742,0.0177263,0.166551,14.1621,3.96509,19.8807
0.0407147,0.0174182,0.166051,17.6713,4.56522,19.8807
0.0433788,0.00906793,0.165638,12.3305,3.30692,19.881
0.0427373,0.00507025,0.163378,13.1218,3.17683,19.8847
0.0429485,0.00349411,0.164297,13.6514,3.73366,19.886
0.0411646,0.0145085,0.165575,16.2763,4.15647,19.8864
0.0428496,0.01149,0.162836,13.7041,3.49578,19.8869
0.0422771,0.0134703,0.161181,14.5198,3.51397,19.8879
0.0407133,0.0144217,0.165832,17.1074,4.2069,19.8902
0.0433177,0.0100996,0.166185,12.6671,3.51375,19.8902
0.0403576,0.0047505,0.163205,18.194,4.56383,19.8925
0.042171,0.00294108,0.165916,14.816,4.21341,19.8935
0.0407525,0.0029266,0.161556,17.4579,4.90989,19.896
0.040354,0.0149377,0.164799,18.0706,4.13317,19.8969
0.0422787,0.02004,0.166519,14.7858,3.45378,19.8973
0.0408547,0.0099206,0.163047,17.3856,4.1134,19.8977
0.0427744,0.0130802,0.164361,13.9159,3.69688,19.8996
0.0403823,0.012758,0.164185,18.5055,4.99002,19.9008
0.04031,0.00204943,0.165249,18.4472,4.1209,19.9058
0.0411547,0.0189201,0.165757,16.7952,4.65259,19.9065
0.0408484,0.0130069,0.163961,17.4387,4.68488,19.9073
0.0428417,0.0138357,0.163505,13.7994,3.70444,19.9079
0.0427545,0.0110865,0.163896,13.3921,3.10126,19.9089
0.0427276,0.0125267,0.165869,13.7224,3.34003,19.9115
0.0412677,0.0207193,0.166204,16.0275,4.03843,19.912
0.0427671,0.00818453,0.161587,13.087,3.35238,19.9152
0.0421893,0.00979017,0.165866,14.9912,4.32463,19.9174
0.0402992,0.0107905,0.165598,18.1673,4.2783,19.9177
0.0407381,0.0225501,0.16247,17.1602,4.38202,19.9178
0.0428196,0.00660818,0.159209,13.8676,3.28854,19.9186
0.0423197,0.013145,0.159755,14.0601,3.15024,19.9187
0.0423516,0.0126338,0.163669,14.2415,3.13542,19.9196
0.0407216,0.010289,0.163543,17.4241,4.69845,19.9206
0.0403653,0.00256835,0.160917,18.1864,4.95553,19.9219
0.0418082,0.00278626,0.159023,15.1305,3.90538,19.9246
0.0408278,0.0192948,0.165579,17.7953,4.53343,19.9261
0.0403676,0.00808048,0.161871,18.0207,4.38186,19.9262
0.0428447,0.0145518,0.163366,13.9064,3.0776,19.9279
0.0403474,0.00756254,0.161547,18.4459,4.40256,19.9288
0.0407218,0.0227339,0.163176,17.655,4.98916,19.9293
0.0411953,0.00479767,0.159827,16.0123,4.42313,19.9315
0.0417947,0.00286115,0.159838,15.4713,3.16506,19.9322
0.042301,0.0086649,0.156525,14.5117,3.1389,19.9322
0.0433239,0.00333731,0.161261,12.3346,3.17727,19.9327
0.043469,0.00257197,0.163366,12.3878,3.82,19.9331
0.0411715,0.00856621,0.161839,16.1635,4.16196,19.9375
0.0422962,0.0117156,0.157842,14.0919,3.24935,19.9389
0.0418454,0.00473421,0.166462,15.026,3.39472,19.9392
0.0439458,0.00147243,0.164566,11.4539,3.67326,19.9399
0.0413016,0.00963269,0.161726,16.65,4.02233,19.9401
0.0434176,0.0103363,0.166,12.9812,3.17845,19.9409
0.0407584,0.0301307,0.165961,17.939,4.38273,19.9417
0.0403113,0.0162234,0.162914,18.3849,4.09026,19.9417
0.0418219,0.00606816,0.159861,15.3492,3.7902,19.942
0.0407178,0.0280345,0.163864,17.1232,4.96474,19.9424
0.040313,0.00279118,0.16209,18.5597,4.42907,19.9444
0.0417837,0.00233696,0.160595,15.0228,3.39555,19.9444
0.0407768,0.0249886,0.164204,17.8686,4.67256,19.9465
0.0416931,0.00613792,0.1592,15.72,4.68749,19.9472
0.0422668,0.0237965,0.165699,14.9624,3.53046,19.9474
0.0422433,0.0112584,0.166448,14.471,4.86294,19.9474
0.0418033,0.00430127,0.152043,15.8185,3.41468,19.9495
