mean,variance
0.0950952,0.000174929
0.106162,0.000209669
0.118517,0.000251137
0.132311,0.000300596
0.147712,0.000359536
0.164907,0.000429712
0.184104,0.000513191
0.205539,0.000612401
0.229471,0.000730194
0.256191,0.000869913
0.286026,0.00103547
0.319337,0.00123143
0.35653,0.00146313
0.398059,0.0017368
0.444429,0.00205965
0.496204,0.00244009
0.554015,0.00288787
0.618566,0.00341428
0.690645,0.00403237
0.771128,0.00475724
0.860997,0.00560632
0.961347,0.00659972
1.0734,0.00776063
1.19852,0.0091158
1.33824,0.0106961
1.49426,0.0125373
1.66848,0.0146808
1.86303,0.0171747
2.08027,0.0200752
2.32287,0.0234483
2.59377,0.0273721
2.89629,0.0319398
3.2341,0.0372638
3.61135,0.0434807
4.03261,0.0507592
4.50305,0.0593096
5.02839,0.0693975
5.61505,0.0813624
6.27018,0.0956427
7.00177,0.11281
7.81875,0.133618
8.71653,0.158281
9.67238,0.18577
10.663,0.214459
11.6616,0.242054
12.639,0.265832
13.5697,0.28344
14.4343,0.29342
15.2224,0.295651
15.9313,0.291076
16.5629,0.281231
17.1232,0.267881
17.6164,0.25242
18.0457,0.235962
18.4153,0.219423
18.731,0.203543
18.9981,0.188767
19.2205,0.175315
19.402,0.163267
19.5469,0.152611
19.6593,0.143252
19.7429,0.135049
19.7975,0.127903
19.828,0.121654
19.8389,0.116122
19.8341,0.111151
19.8198,0.106535
19.8036,0.102061
19.7933,0.0976102
19.7901,0.0933888
19.7871,0.0898865
19.7651,0.0877577
19.7131,0.0871457
19.6267,0.0879447
19.5029,0.0900067
19.3418,0.0931592
19.1496,0.0971639
18.9363,0.101755
18.7263,0.106477
18.5356,0.111205
18.373,0.116219
18.245,0.122154
18.1551,0.129966
18.105,0.140842
18.1016,0.156361
18.1476,0.178378
18.2442,0.208935
18.3918,0.250214
18.5951,0.305104
18.8395,0.374072
19.1182,0.457748
19.4215,0.55556
19.7486,0.668307
20.1011,0.797509
20.4818,0.94538
20.8894,1.11315
21.3479,1.31179
21.877,1.55358
22.496,1.85379
23.2124,2.22547
24.0312,2.68277
24.9568,3.2418
25.9923,3.92056
27.1389,4.73802
28.3988,5.71633
29.7721,6.8784
31.2674,8.25957
32.8969,9.9055
34.6793,11.8797
36.6381,14.2656
