mean,variance
0.000462748,5.37738e-08
0.000611721,6.36253e-08
0.000769739,8.22887e-08
0.00094896,1.09356e-07
0.00115742,1.46628e-07
0.00140227,1.97244e-07
0.0016911,2.657e-07
0.00203256,3.58158e-07
0.00243685,4.82962e-07
0.00291599,6.51362e-07
0.00348428,8.78499e-07
0.0041587,1.18472e-06
0.00495944,1.59737e-06
0.0059105,2.1531e-06
0.00704044,2.90106e-06
0.00838321,3.90709e-06
0.00997918,5.25925e-06
0.0118764,7.07524e-06
0.014132,9.51223e-06
0.016814,1.27798e-05
0.0200033,1.71574e-05
0.023796,2.30167e-05
0.0282856,3.08107e-05
0.0335519,4.10536e-05
0.0396946,5.43909e-05
0.0468436,7.16587e-05
0.0551646,9.39539e-05
0.0649013,0.00012285
0.0763776,0.000160575
0.0900081,0.000210263
0.106256,0.000276031
0.125637,0.000363203
0.148748,0.000478759
0.176298,0.0006319
0.209126,0.00083478
0.248232,0.00110348
0.294755,0.00145878
0.350008,0.00192756
0.415412,0.00254334
0.492484,0.00334703
0.58289,0.00438883
0.688269,0.00572641
0.809881,0.00741691
0.949073,0.00952376
1.10682,0.0121049
1.28387,0.015212
1.4805,0.018879
1.69649,0.023115
1.93038,0.0278671
2.18032,0.0330416
2.44364,0.0384847
2.71707,0.0439901
2.99622,0.0492695
3.2762,0.0539943
3.55158,0.0578082
3.8179,0.060446
4.0715,0.0617437
4.30896,0.0616063
4.52794,0.0600716
4.72747,0.0573154
4.90768,0.0536061
5.06882,0.0492105
5.21158,0.0444002
5.33568,0.0393603
5.44142,0.0342916
5.52964,0.0293916
5.60174,0.0248412
5.65939,0.0207766
5.70359,0.0172593
5.73403,0.0142892
5.75112,0.0118853
5.7557,0.0100612
5.74905,0.00881216
5.73257,0.00810676
5.7078,0.00788796
5.67696,0.00806865
5.64154,0.00854688
5.60253,0.00922687
5.56091,0.0100188
5.51756,0.0108443
5.47301,0.0116467
5.4275,0.012392
5.38115,0.0130639
5.33403,0.0136564
5.28624,0.0141709
5.23793,0.0146114
5.18929,0.0149849
5.14067,0.0152961
5.09262,0.0155463
5.04506,0.0157654
4.998,0.0159789
4.95151,0.0162103
4.90583,0.0164789
4.86114,0.0168077
4.81755,0.0172219
4.77504,0.0177497
4.73424,0.0184109
4.69548,0.0192382
4.65888,0.0202703
4.62454,0.021547
4.59266,0.023111
4.56345,0.0250096
4.53712,0.027296
4.51391,0.0300292
4.49496,0.0333225
4.48082,0.0372931
4.47181,0.0420671
4.46804,0.0477677
4.46963,0.0545286
4.47656,0.062479
