mean,variance
1.06138,0.17096
1.15958,0.197653
1.26692,0.228399
1.38425,0.263786
1.5125,0.304488
1.65272,0.351267
1.806,0.404989
1.97359,0.466634
2.15683,0.537307
2.35717,0.618261
2.57624,0.710899
2.81579,0.816804
3.07775,0.937747
3.36422,1.07571
3.67753,1.2329
4.02018,1.41177
4.39496,1.61506
4.80489,1.84576
5.25329,2.10718
5.74379,2.40294
6.28037,2.737
6.86738,3.11364
7.5096,3.53745
8.21224,4.01338
8.98104,4.54665
9.82225,5.14275
10.7427,5.80737
11.75,6.54633
12.8523,7.36549
14.0587,8.27057
15.3789,9.26704
16.8239,10.3598
18.4056,11.5531
20.1367,12.8499
22.0317,14.2518
24.1061,15.7586
26.377,17.3673
28.863,19.0724
31.5846,20.8644
34.5644,22.7295
37.8268,24.6493
41.3989,26.5996
45.3044,28.5467
49.5472,30.4375
54.1093,32.1999
58.9403,33.7427
63.957,34.9636
69.0609,35.767
74.1361,36.0744
79.0463,35.8319
83.6632,35.0249
87.8804,33.6815
91.6268,31.8706
94.8624,29.6909
97.5687,27.2587
99.7386,24.695
101.379,22.1163
102.515,19.6283
103.184,17.3204
103.431,15.264
103.297,13.5109
102.824,12.0941
102.049,11.0295
101.012,10.3193
99.7456,9.95306
98.2787,9.91027
96.6357,10.1619
94.8413,10.6745
92.924,11.4145
90.8721,12.3238
88.6657,13.3313
86.3281,14.3928
83.8965,15.481
81.4073,16.5766
78.9004,17.6736
76.4138,18.7748
73.9697,19.8758
71.5821,20.9702
69.2586,22.0493
67.0113,23.116
64.8599,24.1912
62.7752,25.2234
60.7047,26.1171
58.6283,26.826
56.5435,27.3351
54.4609,27.656
52.3884,27.7983
50.3291,27.7643
48.3219,27.6347
46.3868,27.4525
44.5324,27.2393
42.7608,27.005
41.0694,26.7504
39.4559,26.4781
37.9188,26.1935
36.4529,25.8936
35.0772,25.6341
33.7998,25.4448
32.6238,25.3447
31.5495,25.3462
30.5741,25.4555
29.6946,25.6793
28.9066,26.0215
28.2073,26.4919
27.593,27.0972
27.0577,27.8387
26.579,28.6632
26.1295,29.4932
25.6997,30.3076
25.2891,31.1142
