beta,permeability,xi,init_days,delay,value
0.0639082,0.595735,0.166353,0.861861,2.6963,56.2297
0.0623534,0.640251,0.163491,1.04385,2.54724,56.2949
0.0610195,0.672712,0.164875,2.66309,2.8144,56.3684
0.0624618,0.633393,0.15607,1.00521,2.36002,56.3946
0.0639279,0.599616,0.155944,0.330364,2.92021,56.4542
0.0610938,0.669234,0.157262,2.32171,2.42692,56.4573
0.0611333,0.665519,0.160851,2.77113,2.06233,56.4577
0.062411,0.637388,0.164712,1.38317,2.45511,56.4656
0.0641063,0.585722,0.163698,0.511972,2.01295,56.4963
0.061142,0.66315,0.160995,2.85053,2.90118,56.515
0.063963,0.598833,0.155455,0.345489,2.21178,56.5803
0.0599002,0.694348,0.161739,3.10945,2.03236,56.5916
0.0625686,0.629008,0.161651,1.60919,2.60013,56.6041
0.0640875,0.590568,0.160703,0.507473,2.60527,56.6082
0.0641605,0.583382,0.164289,0.450545,2.50853,56.6099
0.0625585,0.630008,0.163242,1.66133,2.42964,56.6454
0.0640763,0.593074,0.14654,0.987447,2.76123,56.6528
0.0638306,0.608137,0.162406,0.824349,2.26773,56.6551
0.0641033,0.591149,0.14577,0.614411,2.81312,56.6555
0.0610434,0.672862,0.153877,2.08437,2.00603,56.6625
0.0624327,0.63964,0.149271,1.31326,2.98849,56.6904
0.0626289,0.626878,0.153716,1.26825,2.36793,56.7135
0.0586503,0.7292,0.15992,4.11649,2.69451,56.7275
0.0637029,0.618192,0.158444,0.971697,2.48892,56.7282
0.0613827,0.645557,0.159907,2.78222,2.17811,56.7398
0.0623971,0.641817,0.150469,1.85732,2.54979,56.7421
0.0640982,0.584216,0.153561,0.963239,2.17127,56.7456
0.0613512,0.653704,0.15236,2.97216,2.0467,56.7469
0.062534,0.626112,0.150398,1.01735,2.83632,56.7475
0.0623745,0.6448,0.156164,1.73575,2.02734,56.7524
0.064121,0.590358,0.154974,0.409844,2.28503,56.7528
0.0628031,0.610833,0.166456,1.36072,2.40116,56.7616
0.0626299,0.618639,0.158093,1.57641,2.29556,56.7725
0.061195,0.665522,0.151221,2.02883,2.21991,56.789
0.0624643,0.638278,0.158398,1.26033,2.8995,56.8055
0.0638751,0.607157,0.157701,0.0986233,2.70697,56.8138
0.0640759,0.587898,0.144936,0.37992,2.5421,56.8174
0.0627647,0.617461,0.145684,1.89799,2.08457,56.8217
0.0628323,0.610272,0.152525,1.70427,2.00316,56.829
0.0627576,0.61276,0.152426,1.94691,2.02445,56.8316
0.0642497,0.581074,0.147201,0.417387,2.87849,56.8413
0.0627757,0.614648,0.142011,1.23596,2.16601,56.8603
0.0626672,0.620686,0.139188,1.2064,2.16452,56.8616
0.0614097,0.651221,0.147239,2.01157,2.9923,56.8643
0.0587549,0.725273,0.153199,4.01956,2.48253,56.8811
0.0564441,0.790833,0.165711,6.95336,2.7889,56.8827
0.0577389,0.741682,0.165329,5.20144,2.08809,56.8875
0.0640781,0.597005,0.13628,0.299522,2.39136,56.8941
0.0640934,0.592002,0.163496,0.35896,2.0809,56.8988
0.0639374,0.603218,0.164417,0.768292,2.83791,56.8996
0.0611099,0.672431,0.156303,2.37948,2.86327,56.9005
0.0643238,0.575701,0.149794,0.679783,2.8645,56.9117
0.0597337,0.703369,0.161133,3.3412,2.00254,56.927
0.0643206,0.574075,0.144904,0.180359,2.56361,56.9311
0.0640949,0.584999,0.146847,0.134995,2.41925,56.934
0.0628382,0.612841,0.136004,1.36296,2.8257,56.9424
0.0643204,0.576087,0.144187,0.265202,2.40981,56.9473
0.0600932,0.681469,0.150172,3.67454,2.38352,56.9474
0.0643301,0.575248,0.144015,0.528983,2.63426,56.9483
0.0576316,0.748827,0.16449,5.82713,2.05054,56.95
0.0628504,0.612275,0.140706,1.91532,2.13381,56.9555
0.0612935,0.650566,0.154857,2.75463,2.08765,56.9601
0.0615028,0.638883,0.152495,2.41458,2.91312,56.9621
0.0637559,0.618186,0.159068,0.463657,2.56959,56.974
0.0599948,0.69282,0.157267,3.94486,2.06857,56.9777
0.0628213,0.618099,0.130366,1.89375,2.54553,56.9788
0.0601174,0.683258,0.136413,3.03338,2.97429,56.9833
0.0601122,0.679051,0.149747,3.89346,2.15422,56.9905
0.0643682,0.572193,0.153523,0.81743,2.38917,56.9908
0.0614576,0.650819,0.133019,2.45841,2.61285,56.9946
0.0588445,0.71917,0.166321,4.99467,3.74948,56.9959
0.060214,0.66941,0.164285,3.61068,2.59715,56.9968
0.0628793,0.609291,0.143069,1.06231,2.89825,57
0.0614737,0.648015,0.151901,2.43643,2.83911,57.0052
0.064354,0.571771,0.165323,0.366677,2.01368,57.0115
0.057644,0.751869,0.154564,5.27302,2.32485,57.0133
0.0601245,0.680522,0.144856,3.67127,2.27852,57.0153
0.0623262,0.636046,0.160149,1.87063,2.47045,57.0193
0.0599223,0.698476,0.161545,3.09525,2.16449,57.0196
0.0627527,0.618926,0.166381,1.04166,2.33079,57.0212
0.0628369,0.613389,0.163101,1.7925,2.24026,57.0215
0.0600356,0.688925,0.164276,3.2693,3.37805,57.0353
0.0628946,0.608617,0.133696,1.7551,2.03137,57.0371
0.0629022,0.608724,0.145427,1.18849,2.71821,57.0431
0.0640083,0.601138,0.147222,0.103607,2.64796,57.0445
0.0600583,0.688947,0.137729,3.41547,2.97534,57.0456
0.0577086,0.749793,0.164496,5.80696,3.0812,57.0508
0.0624422,0.640597,0.144637,1.77455,2.40245,57.0558
0.0627419,0.615214,0.136002,1.22944,2.39508,57.0584
0.0589979,0.707955,0.158755,4.63732,2.15867,57.0616
0.062799,0.60561,0.165659,1.61545,2.59766,57.0627
0.0643278,0.579392,0.132468,0.0712157,2.07331,57.0635
0.0602205,0.669448,0.157114,3.66133,2.28175,57.0678
0.0629149,0.608685,0.13833,1.67025,2.19377,57.07
0.0587615,0.727602,0.150211,4.54028,2.78962,57.0786
0.0626235,0.631204,0.151732,1.36757,2.08002,57.0841
0.0643371,0.578302,0.129699,0.467944,2.90591,57.087
0.0576817,0.743332,0.164529,5.00691,2.88995,57.0877
0.0629801,0.603367,0.157674,1.31995,2.64426,57.0877
0.0576371,0.753002,0.149576,5.912,2.69077,57.0884
0.0589005,0.717797,0.139548,4.48836,2.2275,57.0979
0.060276,0.669492,0.150128,3.48077,2.29567,57.1035
