mean,variance
0.0100331,6.91583e-06
0.0115091,8.76472e-06
0.0132022,1.11018e-05
0.0151444,1.40536e-05
0.0173723,1.7779e-05
0.0199282,2.24767e-05
0.0228605,2.83954e-05
0.0262245,3.58455e-05
0.0300842,4.52145e-05
0.0345125,5.69849e-05
0.0395934,7.17569e-05
0.0454233,9.02754e-05
0.0521127,0.000113464
0.0597884,0.000142466
0.0685962,0.000178691
0.0787032,0.000223878
0.0903013,0.000280164
0.103611,0.00035017
0.118885,0.000437102
0.136413,0.000544869
0.156529,0.000678226
0.179616,0.000842932
0.206112,0.00104594
0.236521,0.00129563
0.271424,0.00160199
0.311483,0.00197697
0.357462,0.0024347
0.410237,0.00299182
0.470813,0.00366779
0.540346,0.00448519
0.62016,0.00546998
0.711778,0.00665168
0.816947,0.00806346
0.937674,0.00974201
1.07626,0.0117272
1.23536,0.0140612
1.41799,0.0167877
1.62766,0.0199496
1.86836,0.0235865
2.14313,0.0277074
2.45425,0.0322841
2.80198,0.0372267
3.1846,0.0423808
3.5987,0.0475364
4.03729,0.0524183
4.49007,0.0567141
4.9466,0.0601405
5.39555,0.0624695
5.82345,0.0635421
6.21981,0.0633215
6.57703,0.061887
6.89228,0.0594218
7.16584,0.0561734
7.3974,0.0524092
7.58812,0.0483985
7.73958,0.0443915
7.85369,0.0406063
7.93094,0.0372174
7.96966,0.0343448
7.9677,0.0320503
7.92622,0.0303518
7.84809,0.0292319
7.7376,0.0286486
7.59797,0.0285315
7.43355,0.0288021
7.25078,0.0293975
7.05323,0.0302365
6.84119,0.031204
6.61568,0.032191
6.37892,0.0331114
6.13333,0.033896
5.88098,0.0344869
5.62269,0.0348204
5.35966,0.0348539
5.09668,0.0346318
4.83829,0.0342146
4.5877,0.0336528
4.3477,0.0330021
4.1203,0.032312
3.90738,0.031638
3.71158,0.0310615
3.53386,0.030632
3.37413,0.0303795
3.23143,0.0303152
3.10503,0.0304582
2.99417,0.0308279
2.89756,0.0314289
2.81183,0.0321919
2.73537,0.0330963
2.6677,0.0341579
2.60897,0.0354166
2.55918,0.0369099
2.51843,0.0386818
2.48695,0.0407903
2.46711,0.0434109
2.46012,0.0466893
2.46662,0.0507698
2.48692,0.0558054
2.52149,0.0619961
2.57086,0.0695865
2.63608,0.0789163
2.71823,0.0904052
2.81813,0.104539
2.93646,0.121897
3.07375,0.143157
3.23043,0.169119
3.40727,0.200785
3.6051,0.239359
3.82529,0.286377
4.0695,0.343747
