beta,permeability,xi,init_days,delay,value
0.0505386,0.00543347,0.119957,12.1107,14.8633,15.3126
0.0504849,0.00787932,0.125154,12.3003,14.3781,15.3226
0.050507,0.00397701,0.126318,12.0152,14.774,15.3264
0.0504256,0.0117697,0.128249,12.3709,14.6264,15.3387
0.0504589,0.00639256,0.13311,12.9348,14.6524,15.3437
0.0504225,0.0126053,0.162863,12.0941,15.1136,15.3491
0.0500019,0.0121001,0.110725,13.3305,14.7387,15.3498
0.0499689,0.00808195,0.117508,13.2339,14.6032,15.3515
0.0502816,0.0274132,0.133821,12.2104,14.7313,15.3559
0.0504324,0.00593861,0.133622,12.2674,14.8774,15.3571
0.0499197,0.0247713,0.116509,13.3057,14.4073,15.359
0.0497925,0.040787,0.122167,13.5249,14.1569,15.3597
0.0503023,0.0256909,0.13065,12.8504,14.4386,15.3604
0.0504295,0.010885,0.140194,12.0394,14.7684,15.3605
0.0504093,0.00750281,0.133129,12.6445,14.5234,15.3616
0.0503984,0.0106985,0.164989,12.9214,15.0668,15.3629
0.0503369,0.0177216,0.142117,12.0961,14.3552,15.3629
0.0504411,0.0111393,0.165494,12.1154,15.9141,15.3642
0.049516,0.00554632,0.102032,14.3001,14.8419,15.3645
0.0500775,0.00764766,0.109396,13.6402,14.568,15.3663
0.0496777,0.0518101,0.129757,13.6496,14.1327,15.3664
0.0503712,0.0109545,0.142972,12.6055,14.7702,15.3679
0.0500033,0.0120487,0.108013,13.809,14.3829,15.3683
0.049506,0.00893526,0.100761,14.7528,14.9396,15.3719
0.050425,0.00778266,0.158697,12.7962,15.4159,15.3722
0.0503001,0.0191732,0.142675,12.5771,14.7443,15.3726
0.0497911,0.0380262,0.126242,13.7492,14.8391,15.3727
0.0503154,0.0167144,0.144174,12.2467,14.3177,15.3739
0.0502861,0.0201675,0.154976,12.4901,14.219,15.3749
0.0497451,0.0515107,0.118113,13.1146,14.5899,15.3752
0.0497616,0.0341848,0.123974,13.0168,14.8761,15.3758
0.0503044,0.0168237,0.148495,12.4702,14.9811,15.3759
0.0503685,0.0229025,0.136091,12.7256,14.1368,15.3761
0.0503703,0.00719747,0.14553,12.6822,14.0814,15.3764
0.0494545,0.0233484,0.102858,14.2491,14.0515,15.3766
0.0496763,0.0456595,0.124603,13.7816,14.8353,15.378
0.0504337,0.0219575,0.119994,12.5843,14.1654,15.378
0.0494179,0.0250443,0.102541,14.3987,14.8934,15.3782
0.049665,0.0506309,0.132726,13.7409,14.6788,15.379
0.0498197,0.0408377,0.120232,13.7415,14.6208,15.379
0.0509302,0.00631544,0.139653,11.5118,14.4499,15.3796
0.0499586,0.0239802,0.114765,13.9414,14.4475,15.3797
0.0500361,0.012262,0.106696,13.4809,14.6264,15.3807
0.0499417,0.0135351,0.110731,13.6912,14.8604,15.3812
0.0502558,0.0246783,0.154449,12.0265,14.7434,15.3815
0.0496969,0.0538271,0.126664,13.2848,14.6055,15.3816
0.0504428,0.00861807,0.114391,12.7514,13.0587,15.3831
