mean,variance
0.104031,0.000713327
0.118347,0.000888701
0.134636,0.00110654
0.15317,0.00137695
0.174259,0.00171235
0.198257,0.00212806
0.225564,0.0026429
0.256638,0.00328
0.291999,0.0040677
0.33224,0.00504075
0.378035,0.00624166
0.430151,0.00772235
0.489464,0.0095462
0.556966,0.0117904
0.633792,0.0145487
0.721231,0.0179353
0.820751,0.0220881
0.934024,0.0271745
1.06295,0.0333961
1.2097,0.0409963
1.37674,0.0502675
1.56688,0.0615608
1.78332,0.0752965
2.02969,0.0919766
2.31015,0.1122
2.62942,0.136677
2.99286,0.166251
3.40662,0.201921
3.87764,0.244864
4.41388,0.296468
5.02436,0.358362
5.71938,0.432459
6.51065,0.521001
7.4115,0.626615
8.43713,0.752384
9.60483,0.901933
10.9343,1.07954
12.4479,1.2903
14.1711,1.54031
16.133,1.83695
18.3667,2.18932
20.9098,2.60884
23.7939,3.10821
27.0481,3.70138
30.6903,4.40135
34.72,5.21618
39.1135,6.14375
43.8323,7.17001
48.8239,8.26711
54.0187,9.39153
59.3408,10.4896
64.7262,11.5102
70.1168,12.4077
75.4588,13.1451
80.7142,13.7015
85.8541,14.0693
90.8581,14.2524
95.7059,14.2608
100.396,14.1155
104.942,13.8428
109.368,13.467
113.694,13.0067
117.948,12.4767
122.137,11.8867
126.285,11.2474
130.404,10.5699
134.513,9.86807
138.653,9.16125
142.8,8.47263
146.955,7.83131
151.084,7.26733
155.159,6.81045
159.181,6.4947
163.159,6.36002
167.085,6.44442
171.027,6.82296
175.023,7.57996
179.151,8.85248
183.489,10.8278
188.071,13.7128
192.911,17.7339
198.011,23.1352
203.375,30.1874
209.016,39.2136
214.954,50.596
221.202,64.7481
227.784,82.1846
234.733,103.531
242.075,129.478
249.849,160.901
258.086,198.757
266.836,244.301
276.144,298.937
286.055,364.329
296.628,442.519
307.928,535.97
320.001,647.325
332.912,779.874
346.753,937.882
361.581,1125.71
377.435,1348.05
394.371,1610.5
412.461,1919.92
431.794,2284.51
452.466,2714.04
474.572,3219.61
498.083,3809.56
523.132,4499.06
549.936,5309.35
578.736,6266.37
